product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
4953007f05064b94af60834fb3b6b2bc,perfumery,26,1332,6,4374.0,86,40,38
1aaf97fbad6350417cf9c64161a809dd,bed_bath_table,48,1780,5,606.0,62,4,51
e0f730ed21254897d040e0dac7fcb670,luggage_accessories,58,494,6,768.0,91,35,50
882a16f6df114ea93efb6f7834a36174,stationery,51,1348,6,2888.0,42,4,49
a0316f9a0afabd8ab6534632a994c532,health_beauty,54,1401,5,2065.0,50,31,67
b8f368365356deae52e083cbc9f15322,housewares,47,518,6,3130.0,81,38,71
24047bf05319dd4ed2dde47a5c6f13c8,furniture_decor,29,268,2,2719.0,67,34,75
fb85e1ddb7e44fbd867e20a098763f0f,sports_leisure,37,1863,4,604.0,58,15,66
e8fadb40703bf4e1cb35b4eb3a8d26a0,housewares,40,474,2,1255.0,13,47,68
d64cbb6dc49459c25ee633b1448f71c2,books_general_interest,37,785,1,587.0,36,2,32
5cd59e2911b839d5c06a2be3f72ae4c4,health_beauty,28,1131,2,3227.0,30,13,33
673ce07fed6b468b7c02ad9a3114bc23,food_drink,49,203,1,737.0,24,40,6
85ba826ad48d6be5e2681d5b8950991a,fashion_bags_accessories,36,124,2,1253.0,15,3,33
3076949b7b281d026b653c5517704dc9,perfumery,59,1875,5,627.0,22,32,19
b11b49f5a8560569c36d1ec757c36f94,toys,36,826,4,980.0,42,36,48
ba1521865f0904bacd06b5f9ba45df99,auto,46,1238,2,1734.0,42,40,63
0051ed12e7b36f8dd629c25ea6e288ac,books_general_interest,48,996,3,1081.0,23,14,43
5c93bdd4104b8946c4ac9f9eff2f650f,sports_leisure,42,581,6,1009.0,62,15,57
c2f574da9cb66e832f2038283e7c5ea8,office_furniture,39,275,2,5538.0,89,20,23
3793fdc5e63b892857ace9fed993c912,books_general_interest,47,1197,1,2041.0,40,47,79
2141ad1e8d8b121151b81c6aff8cb625,bed_bath_table,45,1714,1,1403.0,58,19,17
baa5562a9971048d3eb73604507fcdb4,sports_leisure,30,646,2,1499.0,24,22,62
6ddd77139d7ae11898d5e79eb2d7f2f2,furniture_decor,40,949,2,2295.0,52,43,69
b7d77c326386681a82a32a70739edc1e,watches_gifts,37,972,5,1120.0,44,23,59
23ff0b3269634f8d229b77a534003ea5,housewares,49,1601,5,1339.0,96,32,6
3ff7593bf8dce2cdab0e65dedb6a828b,stationery,35,1521,6,956.0,18,17,58
2106f640586a5388671057fc9b56dcf3,books_general_interest,45,282,3,237.0,77,4,41
26b48ccede2b3cf56ff93b82bc2dae36,housewares,42,262,5,3240.0,56,4,45
a4a7bc53a2d19bdb6111c198ed3034a3,books_general_interest,44,1181,3,3936.0,34,15,74
4aabf056ebe77f3b6ce0bfb9406d5b28,luggage_accessories,38,715,5,975.0,82,15,16
349712a6513b85ee0201ca911850b0a6,housewares,53,1842,1,643.0,96,25,50
cd3f8d7c191ff4d3ed435629cfe6b1ba,food_drink,33,1989,5,2072.0,33,26,75
94cd1facf8c988d83bdc5308b5f916fb,sports_leisure,33,952,2,1632.0,87,32,79
aa08cd0b95317005efa09097151b14d7,housewares,58,1426,5,522.0,58,20,67
b396db2db03ace092a254fd6905768eb,telephony,21,1777,6,164.0,94,46,43
859893417ee5b6edf75483f02b43f862,toys,59,1336,3,1499.0,55,42,46
f2a3a8d7acd2362b868bcf6d9f65154a,health_beauty,20,1929,1,1375.0,85,23,28
ee296f1008152063be1feda00c6e90a9,auto,34,538,1,1775.0,87,22,54
c11546e3bebc4b840b2d948ced21c2d5,health_beauty,41,477,6,2843.0,97,17,63
2f4e9485a8d0b21336169ed83fc76556,books_general_interest,35,1275,6,1509.0,82,14,59
400541a2ca528114be1104077a076dd2,perfumery,44,581,5,1977.0,48,11,74
9befb4b60301ce8f127fcf604cbf16ee,auto,32,363,1,925.0,69,21,45
dc009c39b615644bd49d9481c0a60266,perfumery,31,638,3,1173.0,82,4,49
555a55a9b0b96955c49f56c586f194c9,luggage_accessories,41,642,1,3419.0,39,44,20
ac8e3866df8bf4d85f9eee9550e9cfe1,furniture_decor,26,405,1,2515.0,10,2,41
05be261893b4e1f96195cc3c323f35bd,watches_gifts,36,1744,3,710.0,14,26,25
db4946b310f4255ac49face88cc684ee,books_general_interest,27,1699,2,1581.0,21,24,73
847f3ae4bddc427f10f24628a735cb57,auto,51,554,1,1611.0,16,4,38
cf3366cccadabea614ff4626735f687b,food_drink,30,1608,3,1231.0,34,13,20
2ef71db1f5eb87285f18c94e044b2327,bed_bath_table,38,1837,4,1350.0,92,22,51
00ee55cba6332fcec98cb00ad84a88bf,perfumery,37,1564,1,3293.0,50,46,46
a3a04ea29a428a9fa27201d72741b0a2,toys,34,1761,2,6849.0,22,5,37
960d0faa4b45c40f6a26347023c8c994,housewares,33,1667,5,1174.0,26,36,30
8bc771c6ca2b00662e486ffd58601b0d,toys,21,109,2,289.0,71,49,41
c65f74574649d7669c7b2eb321ee101f,fashion_bags_accessories,45,297,6,573.0,81,35,43
310094680376f43de8a4790b42fae17c,housewares,52,1324,6,2493.0,77,28,64
f6c6163d7a4736d3243bc13a09eb79bb,furniture_decor,50,721,6,706.0,88,24,60
ffda1b3a4045d0438b8cb8eed559c1aa,books_general_interest,43,1087,5,2020.0,91,2,17
ad8c945731b913625f1056faaa8e5af3,furniture_decor,45,864,6,1203.0,81,20,14
78772e6e771b13c923bb10acbdbc6405,telephony,55,1677,6,2548.0,12,2,8
2b8cb145105c66c63cfb76317d6a1467,health_beauty,52,1523,3,818.0,76,49,19
4d33999772196ab3fb732b24969a9e19,pet_shop,55,792,3,583.0,31,49,12
0baa5c1db7f31ab64a5d64bb5bd15ec2,telephony,48,1356,4,359.0,77,22,66
3f0dad5bee97fdce257e1b07fcfac89f,books_general_interest,25,179,2,3516.0,26,32,45
712bbb24048e1ba4b19c475ea412ff67,watches_gifts,58,1526,5,711.0,93,13,23
a96a43b25f0104a3099bcb74032c7526,fashion_bags_accessories,56,1303,1,1318.0,41,26,39
6373afb10d707a8aabf86b17e1509b54,housewares,42,1379,6,1014.0,47,9,39
def6db2bc246fc966fc0e02d7626022c,bed_bath_table,58,465,4,1700.0,14,15,40
d1de502fc848e27a13cf2f928ada1daf,computers_accessories,56,157,6,1691.0,74,49,62
7095d5f65b913ebe97811de58c4c5a98,furniture_decor,48,1400,5,1028.0,49,5,54
6cd8af30e51584d721189e8dda369cf4,auto,56,1128,6,4726.0,35,23,34
c54babbdaf1840256e90546c0ce4510d,bed_bath_table,37,737,4,2278.0,66,7,31
53bbbaf6000c83b776edaff1df45d213,stationery,39,146,5,723.0,28,25,58
3a469bb94ff01bbdfd49aef14dccfe1f,pet_shop,35,468,4,1612.0,29,34,68
1bfc29161b6cf6d734067f4e87b5b313,housewares,21,1358,6,2652.0,26,35,27
5f3521be971396fd0ca0d687bfc1332b,luggage_accessories,57,1916,4,736.0,33,46,64
56c1d822a29b3db68082b277923b7409,toys,54,1308,5,1231.0,51,4,35
ed8c5d6decf9dd5264da142ff61d5381,health_beauty,43,1126,1,1094.0,88,13,72
ef1c97aa7b9976917fff77436711bfaa,office_furniture,39,345,5,1158.0,21,13,45
448abe1469b153e17fd3c019b0f31f77,fashion_bags_accessories,59,975,3,2219.0,47,33,67
f215e3f8c6cadfb30932c5164c11438f,health_beauty,37,374,4,891.0,91,23,27
5854863ee8f67221c5c6877573becb7a,sports_leisure,30,286,4,385.0,85,45,46
d57f0b099cf82329b1923b0f9fa28ee5,perfumery,56,1509,4,5582.0,24,3,32
108069b17d127a596aa3c470d3dbd53c,pet_shop,29,1974,3,374.0,95,33,22
de0a98e33d24fcd8c990e8f19a5db186,perfumery,54,564,4,1804.0,86,15,64
bbcead795234eb6f13d9da3c1f34e280,pet_shop,28,317,4,785.0,35,36,34
22a8e842a8087a15d827a624681cec71,toys,30,1916,4,1358.0,28,13,7
1885d122f230cb472c48016298879ee1,toys,58,754,5,2006.0,18,32,62
f87d1a9bfe429fc70b118fff78da6beb,toys,29,982,3,4874.0,54,18,59
e4e7a145c20f78b101d2db252944d08f,bed_bath_table,55,1311,6,1527.0,46,22,22
82d6b94dafab5036cb20e837a9c5beb7,sports_leisure,33,1282,2,1523.0,86,4,7
df5dc7ee30f0b9dce296fec2abc5b0a0,auto,52,550,6,1303.0,47,2,34
6a9fc21201154e5b719fe64bf3ce7fcb,bed_bath_table,40,1170,3,1023.0,67,2,49
2f721ffbcc925612b817085a633242d5,sports_leisure,45,1564,3,800.0,60,33,64
20a8b8f9ed64c7db6d8c9d6ffcd579cc,auto,40,899,5,425.0,84,14,70
89ece6fe7a707abf4218b532c3465d5d,stationery,38,1727,4,1172.0,54,31,50
78adc8f6f7810df47bcc9d954d061703,office_furniture,41,1022,4,3112.0,69,29,24
1b085adc1714b086c25512dc6cd90928,watches_gifts,37,1081,3,2824.0,51,48,13
ff17d04ae8ee8a4357eac8af1c24ea43,pet_shop,34,1923,3,1213.0,72,42,11
b78261f87090dabe879c04acab4d0041,watches_gifts,22,1583,2,759.0,51,19,26
04d4466a485e61748d1c40fbbf583bbd,watches_gifts,58,423,3,268.0,50,18,7
30dd8560d281a1804eae155b4a99e127,toys,32,255,5,3730.0,53,47,11
e155fa836a673d93d67c0ddb345c8be6,furniture_decor,26,947,4,380.0,80,22,31
e006a3269c28115eb3a178fb617e9bbd,stationery,52,1314,6,903.0,32,14,56
ef191ea7cd6a702ed2b9dbd97ff48475,watches_gifts,29,552,2,1823.0,49,22,39
2df26f4570195d5480983f9199d84712,food_drink,21,248,5,2598.0,76,8,28
ecb83780033350c9117b18cd0f9b5f88,food_drink,30,129,2,3712.0,90,16,55
92e8c93d4897108414d14bfddd7b54e4,furniture_decor,48,213,2,916.0,48,13,45
dc208863856686df316643377bd34fa9,fashion_bags_accessories,50,205,4,2730.0,52,17,31
47b980469471e9f8992c877f9db2f454,computers_accessories,47,1525,1,728.0,47,44,56
c3add5ef25150ca7ea061ec3e48454ed,perfumery,38,832,4,1004.0,58,38,49
5d812e0ca6f5d82421922e42d077f7dd,pet_shop,47,1932,1,1350.0,89,21,70
0c8e6e6e99f5d5d640857c654080d0ed,sports_leisure,47,838,5,1535.0,89,3,62
53f90db550eb71b427c52a6e7557dd10,luggage_accessories,33,711,2,1039.0,22,8,47
e3002d563b56e882c4becb6adfc42c9d,books_general_interest,20,299,1,1254.0,91,38,5
d49dc68f2e12b6a3c2ded6c95f46322e,bed_bath_table,52,595,1,1161.0,45,25,78
c1404bde8f7a95c3aac4575e1c9bafd8,auto,32,1676,1,818.0,68,43,70
c249d891e821186556f8ddfd5148e413,fashion_bags_accessories,31,1870,5,807.0,24,33,34
836efba8ecc1f61497577a146d27a071,food_drink,56,108,6,282.0,44,42,66
fa313c42da0ce37b93efa5d88751c442,stationery,29,834,3,1115.0,58,38,45
366127adaebfd92b46d98f83843f3da2,food_drink,25,804,2,1489.0,96,31,46
e1595728d5bf356a4fee90683fba7648,computers_accessories,56,648,6,1738.0,54,5,60
58ef377340aed95e8b249dab7344f87c,books_general_interest,55,672,1,705.0,95,47,50
d52a54eece055e4904020c9c75b93247,sports_leisure,40,1712,1,1116.0,66,7,14
c25ef81f9f6ce8db3edeb32112d1afe3,toys,39,1856,6,1586.0,97,36,53
2ea0172d6426b22358fdca336c56f79f,bed_bath_table,25,613,5,444.0,86,10,72
4c47ed52ce5aa21326bb86339367f753,housewares,39,1698,1,207.0,90,15,10
a686b0c1b327430cf7fbd1e2f14af4b4,furniture_decor,51,158,6,3603.0,20,7,10
f9d13c37140362a4f82622ec20c4622f,food_drink,23,1729,1,1034.0,27,33,57
236e82f3aa054724be69efaf4cc88ef6,books_general_interest,52,1349,5,1993.0,42,13,11
6274f29d1566571b1461c5ab4aadf98e,watches_gifts,38,171,5,640.0,69,43,31
a8f97aae04d463d1b4a0f4fae8b43740,toys,51,302,3,2121.0,32,7,47
cb35b169a98fc476549f8bae8d9ca0c6,auto,48,1615,6,1544.0,86,32,64
672c3081ce455d7f59efa18be8b4b8d2,perfumery,39,367,1,523.0,29,29,66
0d89d0652405fc1df8ab61a1869e6535,watches_gifts,48,843,3,1270.0,89,15,70
0ead53db859e5c1c45bfc5d35d2a7969,pet_shop,36,324,4,3164.0,41,7,24
354549ece7d227fb9e338d2f9d9c6a82,health_beauty,37,613,4,2107.0,91,25,39
c278d91b20896d851569f4414852212f,food_drink,55,523,5,1141.0,66,31,26
e513381d136836a05cadf6f6fdb7daf4,watches_gifts,59,694,2,455.0,86,13,13
695a0410e47ba5e6967abe15dc4c5f51,housewares,45,1412,1,3523.0,34,18,15
407d9d152fac34abb485543bbfaf0e6f,toys,49,163,3,1596.0,41,42,23
3c6c9f1d69c034b1c9da962108887a88,toys,37,1477,6,1220.0,23,21,30
b34984a42bcc9cc1e5eab3818617322c,telephony,49,392,6,2709.0,90,9,53
9e80dd2c896dc45cba0fcf4dea5b5566,bed_bath_table,34,1228,1,386.0,95,38,72
3622836fb48c5fbaee724ab65bda4ea0,computers_accessories,49,435,5,1942.0,96,10,8
ddb91d2cc2c871a2b629664413747d31,food_drink,40,1991,3,1670.0,47,48,11
9220be6a657f68a66a59a51f57e4296a,food_drink,25,551,4,2381.0,77,3,10
6dd74a7c9d02ac5a1d441bc986c4332a,auto,20,1737,4,1186.0,32,28,31
d5239a48d23107bd9a5f0fa4691dfb26,stationery,44,1161,6,1985.0,98,23,32
7b1b863a8cf18515717533177ddd0ab5,computers_accessories,41,1570,2,1412.0,70,36,15
5d4c09eec95ed2bf4476d572d63bdfdd,telephony,31,1315,4,1358.0,51,49,47
4babeddd64dbeca898a922ccb859c852,pet_shop,36,309,6,2018.0,55,10,54
8c9be03761ecaf7243e20b921847dac0,food_drink,30,1597,2,2619.0,41,33,30
76ddfca7ac71e9cceec66d692951c5ef,sports_leisure,34,1792,1,649.0,29,5,26
ed7795e126eafb055cb4b2386ca62e73,computers_accessories,33,1414,4,1840.0,85,23,64
f5250ade8aeb8fb349ea0905ae6fd6ad,toys,30,193,2,659.0,12,2,32
90c6a0e23c4fcb9bdc2f17d1a25a3dd2,sports_leisure,55,792,1,3718.0,62,2,71
5cd0f4f0eb9c49ab3cbf1a81931feb2e,bed_bath_table,36,398,3,1493.0,29,41,45
dd48742fb886898221e705feb3aa25ba,bed_bath_table,47,1906,1,1269.0,36,25,66
c8fd2877d47d81499741ac624185b404,computers_accessories,45,1360,2,660.0,82,36,10
2a6a49aab5d2929c2f02c94739c930e1,luggage_accessories,21,1893,2,2113.0,88,7,71
207375973605975fe3e057685c254212,fashion_bags_accessories,54,929,2,964.0,44,19,47
89a03a8c977f9c70f6c480146b56116b,sports_leisure,59,358,4,2948.0,54,12,35
6cc43d70f265c2a90e063442357d6af0,housewares,31,1417,5,1718.0,90,26,74
84296902ebabf5f2b077901510aa55b0,food_drink,36,516,4,841.0,14,9,44
c27ce8dfc64d5e53c840d368f9f4751e,toys,28,1867,3,2367.0,14,35,52
976cbb765f86340e9aa754a9bc29f217,housewares,51,1261,3,1594.0,41,6,14
31451c52f7706645790cb8d859047489,office_furniture,56,660,4,701.0,12,30,21
f521b1d441facb678ac3e1deae976c40,fashion_bags_accessories,34,1173,4,980.0,54,14,75
5beec98391a1a2c814fdb77253fd4ae2,toys,52,220,6,1004.0,70,47,65
7f9b36449b103503a6276b9a2aec71a8,auto,46,1545,5,470.0,71,33,59
bf5d616089e5a3619f38570da1a79fb3,luggage_accessories,59,952,5,1323.0,80,42,50
ea903c611cb4d43ead64d66ae7f24178,food_drink,37,1449,6,236.0,50,21,16
9052e99aa01dd2c77c17c0942cc00e64,computers_accessories,51,684,3,1577.0,28,18,76
201c89b97631f78a3a7cb2f83a6bff1e,watches_gifts,33,1985,5,2171.0,42,18,6
021cee5a54772794752b7a1254a42784,food_drink,25,1021,6,586.0,11,3,20
c1db5d13a26e93a0a919cc299af273bb,health_beauty,34,1519,2,750.0,50,32,68
ee1d022b2c195afe3862f7bb0bd7d172,pet_shop,31,1929,2,676.0,21,7,11
f8eb32700d87cc8db0c288aaa588c1ca,watches_gifts,29,938,6,579.0,45,5,67
82ef645784d75109ed194f7b610d9a66,office_furniture,41,965,6,393.0,34,45,33
4e7b8405e3277ea3047dfdd252689064,computers_accessories,26,1694,5,982.0,50,7,27
f875baded56168f80f0bf6d8652e0af7,food_drink,36,814,2,514.0,64,10,47
efbfa9f7134532aedc8222bbee146714,perfumery,40,1520,5,2021.0,23,45,22
a09b0f1001fb132073c1a9adb55864d7,luggage_accessories,48,1453,5,532.0,72,37,68
cd2df193a5baa55e0063fcbdc86b1aa8,computers_accessories,39,873,4,2351.0,67,5,60
f2ce58c1e0e6fd0ba31144857143635d,bed_bath_table,42,1484,1,195.0,78,3,20
2e1bbf3b34b811cb846111afac49f034,auto,29,128,2,3269.0,41,20,57
994b62d0e6640b70c9400dc6ca23d79a,watches_gifts,55,1332,6,1503.0,64,5,57
f9eb65183fcdd9fefb54c9679a237d4c,sports_leisure,54,374,5,832.0,86,25,71
83cb8cac11ec7bcaf2b897ce00b75211,perfumery,59,294,3,2086.0,16,2,21
e8d6831f07e8f5d4270b04edd94b6501,computers_accessories,28,1292,1,2338.0,59,3,69
a154bc675e8bad79f8cc293769cefc3b,toys,46,1443,5,1264.0,71,10,5
3f55c004e52e981710e0120bbcf9d2f3,bed_bath_table,54,450,1,1174.0,16,19,37
b232ae1bde63d03634dc1bfe6cb1456e,food_drink,51,1056,4,75.0,48,16,40
bc44bfe1f3ae3203aff374a5e70f89b3,office_furniture,58,764,4,2155.0,21,35,53
58a7a12a04dc3ec4a9b704705a5b8a93,pet_shop,33,1092,1,5031.0,47,28,33
e26b627f62b9f24ff4ceb61d47b60b83,health_beauty,30,945,3,856.0,32,32,9
1f89c550b2c0e518e1545cc05f80e130,food_drink,27,1886,5,2124.0,27,7,77
71d126ebeb731649c024262b0f7541f9,bed_bath_table,25,1381,4,2045.0,78,18,55
b9edbeee1623c2775855f2b2f72192b5,luggage_accessories,43,1654,1,1510.0,35,48,63
3f38f96cb794c09909beab8f58007475,telephony,31,1745,5,1355.0,11,44,64
c16a35a673273131089cd70b9247ec3b,telephony,54,503,3,1438.0,21,39,13
dc1bd7c6ef8fdcf73f6da25761cd99b1,food_drink,24,968,4,1249.0,28,25,76
e779459939580fb02fe37576504993bf,toys,32,825,3,254.0,39,43,62
80d32b286712fb8eb5b782eeeda24b1b,pet_shop,40,1538,5,515.0,51,10,34
82cdb9389e84f6212c89c67a49c118c6,watches_gifts,42,988,2,1060.0,77,26,44
515af11293adf54eef64a0af63cbe697,health_beauty,46,320,2,3019.0,67,21,34
08d896038e2f5373926feac3110fa2b2,pet_shop,30,1656,2,2692.0,40,28,42
38ba97f52473314c7dd3d9d440e597fb,housewares,20,633,2,2293.0,19,10,20
5cd9f294c5c88785aead90f8cf9b1e29,watches_gifts,23,961,5,2607.0,41,35,30
923e9fa081336507d75e61484834537c,watches_gifts,46,1807,2,1207.0,19,41,31
e429874f8197048f970955391275856d,sports_leisure,57,970,2,1237.0,95,37,13
30bff6ef733d8bcca5993f8b985096cf,pet_shop,28,1512,2,175.0,63,17,45
fbf325bdf6284c94401fa0384dbf1960,bed_bath_table,58,580,4,1163.0,61,24,27
5e06e378fc2f84204e34b36ad70b8bd0,fashion_bags_accessories,49,1049,4,937.0,77,43,72
525e35438a9301b3acc26b09bb16eb97,perfumery,44,1159,3,2854.0,67,24,11
ea48d1901f2e7416685b05884d198c86,perfumery,31,383,1,2159.0,36,49,67
01f2ad3951767fd713cc00330c09b207,health_beauty,36,234,6,1260.0,50,33,22
f288bb3f025a453235cfec46288ba89b,health_beauty,55,208,6,885.0,97,20,64
60ed76ac27788c2edb5b0ee662d3b3e4,bed_bath_table,58,1523,4,386.0,63,41,11
bb17685310d62575a8a6d38e431e2a75,housewares,55,317,5,521.0,93,30,27
b55fdc0bf02ddee636b22d99e35b0546,books_general_interest,57,447,5,1403.0,83,27,47
151cacb8f349c055d324a226c2f3033f,bed_bath_table,46,355,3,833.0,84,5,78
c0a56e78924b5ea28116591e338fa561,auto,46,343,1,505.0,81,42,72
33426376651bf220e8842bc3afce8022,housewares,33,423,3,2107.0,78,44,39
c650a9e5c7ca13256b8449e0a4f812a4,furniture_decor,47,1793,2,897.0,35,13,64
37c3b5194542f84ae8628361d6d57386,food_drink,43,391,6,793.0,32,19,53
a97f09cb2ede18642c3d2a9e4193c5eb,stationery,28,760,4,2249.0,72,32,60
174fe4cefb38eafbf53c3eaf76d5d94b,telephony,25,841,5,951.0,78,15,69
4932082215da9e6e489ba7d4da1949b8,housewares,45,1364,6,2964.0,33,40,13
78bacc0f95ed010e84ab867f841e8210,bed_bath_table,33,1294,1,2753.0,27,45,70
b0ef2044ce80bebba0d18e4aa5bd9980,pet_shop,21,1335,6,2688.0,52,42,24
ed99d52ac6afa96dde462afdd40e6a67,pet_shop,34,1114,1,2007.0,71,13,20
42c52ad7c158cd4f6c30dcaa7d594ebe,housewares,29,758,6,3156.0,98,35,50
f9e30cef748675ade66658140594d31c,telephony,26,230,3,496.0,32,36,14
2e7c062f354a71198b12a04f0183d924,food_drink,54,360,5,1028.0,48,48,31
68fc03eed64dc1e645257cfb272c47c3,furniture_decor,24,1158,2,5067.0,43,23,29
51f092c75836f924c49a8296dc0782d4,furniture_decor,50,548,3,2448.0,31,24,55
c46a927a274f88eddf76382397bed6af,toys,20,1506,1,268.0,12,20,75
232e739f9a659b7f20a5c2658e376885,stationery,42,1678,3,3189.0,52,42,34
21d451a2439fffe6df7302d9cc9aeac7,food_drink,58,297,2,350.0,33,29,13
c0e2688e91f3c21b04fbcd61a4e36008,luggage_accessories,49,1969,2,4265.0,20,30,54
5d9b4c2c97b5428a7ff89a4646ffed24,toys,24,1919,1,859.0,12,31,55
3d3379fe6fd48451c0f435b702256788,luggage_accessories,42,389,5,3727.0,89,2,38
57a3c10447a957e3c9383e68c99eec9f,computers_accessories,44,589,4,2318.0,18,29,55
3b9b0c5f8185206a4e608270d9efbe2c,books_general_interest,57,1284,3,732.0,54,48,54
8369dc1f9e20edc95766d0d56ae1e0d2,sports_leisure,30,622,1,458.0,90,7,76
0750a1883347d7f23a5a57bdf171643d,toys,48,1338,2,1754.0,36,26,54
4e2c5e7c8c48e2bfde930c137e67597e,sports_leisure,52,1323,2,2213.0,73,41,20
999c4afab42cc7a16e9dfc29c5895c86,stationery,51,1090,5,1485.0,95,36,45
acff80e036f67650d9274d83e465104c,health_beauty,21,974,3,1853.0,56,42,70
545ffba7c876a22b8887d175c877adee,watches_gifts,26,416,5,896.0,98,39,15
66071eb59edd65a4e06cffeee361a5b2,computers_accessories,47,1813,3,2379.0,31,8,26
ec90a195d39161ac5a778ab9df6fcd52,furniture_decor,45,720,1,50.0,54,5,18
d3d487f8fe9c208daf123014d3e45e37,toys,58,1800,3,273.0,96,5,70
063e1965110f81b0575c1a62a6265886,stationery,28,1196,2,1749.0,86,7,50
4cc83151931e44d3638bad79352ebc64,perfumery,56,935,1,559.0,73,28,15
2c1b37d2bcf6c720759a76736ae81f79,fashion_bags_accessories,31,1364,3,4001.0,83,33,26
e2f131590a583e1aa206ebd71f2fb170,toys,47,1702,3,2949.0,48,4,27
8ac99142c6feb1ea8b188d1d047b7bfe,luggage_accessories,46,1475,5,1235.0,56,13,41
8f3eb8d4e875e9ddcb69503f455ff031,housewares,30,186,1,2091.0,63,46,38
ea409c9ba81e77cf61a4c68ab57a0f08,bed_bath_table,58,1034,4,3746.0,51,13,29
aa803f712ec5d11b1f66c7fe73ba7df1,perfumery,58,1878,5,1601.0,79,46,22
3b5852b05efc3b58bd8e8a7f07068557,pet_shop,49,1193,6,1066.0,78,25,50
c271dc8fcde8da57daf9e6dcf2bd28d1,auto,54,787,2,1919.0,80,35,39
c2486dc324fc1bc150cafce753360c0f,pet_shop,49,1669,3,2814.0,88,17,25
810a53c3ec9e7f027a382869fd1f3752,luggage_accessories,58,1034,1,1502.0,26,3,26
ba5899ec411de1e5ae0accbd719505b1,toys,52,1489,3,2909.0,50,33,66
2f021c6605e4ad7d4804d9971cb5820e,sports_leisure,47,1853,1,473.0,48,6,29
e5ec673ba1f888ece864b08c15d32177,telephony,54,564,3,1380.0,95,10,15
8baea4ce8984a997c5ca5e2e252b88e3,telephony,27,1099,4,2048.0,13,7,45
e25426aca07c906a886506f9f61bf919,luggage_accessories,51,1692,3,1701.0,83,2,33
2b496dd345f4d492fab30ea980e063c5,fashion_bags_accessories,52,550,3,1293.0,94,34,76
06c832ff22776f7aafb5eb862ceddba8,pet_shop,39,1618,4,2911.0,21,27,23
60ddb89394c68af500a500da408b3e72,stationery,50,1697,1,943.0,15,9,63
a5b4dd2c2718923335fe00176828c70c,fashion_bags_accessories,48,1719,1,2277.0,90,20,5
9bcc71c34a0b74aef941a690a4a59047,toys,35,1223,6,846.0,33,14,38
80e29634457ff3807588ef4365d444cd,furniture_decor,48,1070,5,1828.0,17,2,68
af32503e0bb7c05d1f7f50ea9cfe9cde,office_furniture,23,902,3,1702.0,20,46,44
2f64af845b09e16b44ebbf5d19ccf3ae,food_drink,48,290,1,3388.0,74,18,71
c5b877f35df0482f5f9842b04ea7604b,stationery,42,468,6,1525.0,61,2,79
482c526fd54bf335355cbfc5e70b6a6e,computers_accessories,42,1841,5,494.0,13,36,64
41083624eedc556738b6c0200cb7873d,fashion_bags_accessories,50,1699,2,6665.0,87,4,30
fe922a65799f009cef0fc0cd5614c3d9,housewares,45,143,2,396.0,61,42,10
295b763ff84773d1b45a0a69969e2616,toys,26,1802,6,2052.0,73,38,65
e6173cd840879e11433f266ba30b6299,stationery,38,117,6,1192.0,66,35,6
59aa61d4c18fb27207000d4a9f68a320,fashion_bags_accessories,23,391,2,1473.0,43,10,16
9c36d87d6e8db8db856defc92b4da7c1,books_general_interest,49,1629,6,1709.0,79,31,48
c040ad15e3eb8f619af6e143ffd5d765,books_general_interest,44,329,1,440.0,50,14,24
0be90a462946ccd054f9f00ee96b452b,furniture_decor,54,248,4,1188.0,61,15,17
9c46e6ecbe38c4a3a4a8b87c5a9019a2,bed_bath_table,57,1009,5,5935.0,37,11,22
ccb0d523bb1ee378c04d8468e282ea48,stationery,33,861,4,2617.0,58,38,71
c869abd1798b8497c77496c665eded17,pet_shop,28,1355,3,1536.0,41,41,74
f5d8110704c0a38a99bce6fc3ce8a94c,toys,50,314,1,837.0,40,48,69
8e3a1cbca584b379cfdb37806bf7c854,health_beauty,35,1062,3,3546.0,25,22,6
450fcaa32467d0db49711f4e2d1ab504,health_beauty,40,447,3,2087.0,78,15,19
2ba001979bcca2108cca80fb0fa8131d,fashion_bags_accessories,32,611,6,2171.0,79,47,65
e43517819bdae6b148ea0a1a2d675dc9,housewares,40,1204,4,1164.0,75,22,44
666bdfb15405b1e3c3cb54ef689aa030,computers_accessories,48,1655,2,3812.0,92,29,61
440cf5b02d7251ec28414405627f8c9d,computers_accessories,31,1766,5,584.0,11,11,75
ad85b745adee7ae6f848cb84a07be630,stationery,38,1956,2,1874.0,52,46,27
cb0e11aedc2d0f981a8c9232ea5a8c44,health_beauty,26,935,4,1223.0,15,46,38
64cfa744aeb6083fa6c409e5d593c31c,luggage_accessories,56,731,4,1354.0,61,36,71
ce922e80e237abaec2cb00810198aee5,auto,59,1476,5,785.0,10,22,41
d9676ab7d8cee94fd2e97f82e4c5725a,toys,49,374,4,1626.0,78,16,16
2df721b7fcdaa21f3bf78bdbae3e22d5,furniture_decor,53,1817,3,3251.0,37,38,60
df2170aa9a98c84597888cc186c0ffa8,furniture_decor,27,489,6,569.0,20,33,11
6cf0e5a898984e934c77b7b692bc3354,pet_shop,51,1885,5,2160.0,60,12,76
67239d76ee25f79dfddaa4fdc3ba4462,telephony,40,776,1,302.0,88,6,8
